id,tag,img_path
2588,h2,..\..\..\data\cropped-by-semantic-tag\2588.png
2589,h2,..\..\..\data\cropped-by-semantic-tag\2589.png
2590,h3,..\..\..\data\cropped-by-semantic-tag\2590.png
2591,h2,..\..\..\data\cropped-by-semantic-tag\2591.png
2592,a,..\..\..\data\cropped-by-semantic-tag\2592.png
2593,h2,..\..\..\data\cropped-by-semantic-tag\2593.png
2594,h4,..\..\..\data\cropped-by-semantic-tag\2594.png
2595,h2,..\..\..\data\cropped-by-semantic-tag\2595.png
2596,h3,..\..\..\data\cropped-by-semantic-tag\2596.png
2597,h4,..\..\..\data\cropped-by-semantic-tag\2597.png
2598,h4,..\..\..\data\cropped-by-semantic-tag\2598.png
2599,h4,..\..\..\data\cropped-by-semantic-tag\2599.png
2600,h4,..\..\..\data\cropped-by-semantic-tag\2600.png
2601,h4,..\..\..\data\cropped-by-semantic-tag\2601.png
2602,h4,..\..\..\data\cropped-by-semantic-tag\2602.png
2603,h4,..\..\..\data\cropped-by-semantic-tag\2603.png
2604,h4,..\..\..\data\cropped-by-semantic-tag\2604.png
2605,h4,..\..\..\data\cropped-by-semantic-tag\2605.png
2606,h4,..\..\..\data\cropped-by-semantic-tag\2606.png
2607,h4,..\..\..\data\cropped-by-semantic-tag\2607.png
2608,h4,..\..\..\data\cropped-by-semantic-tag\2608.png
2609,footer,..\..\..\data\cropped-by-semantic-tag\2609.png
2610,h1,..\..\..\data\cropped-by-semantic-tag\2610.png
2611,a,..\..\..\data\cropped-by-semantic-tag\2611.png
2612,h2,..\..\..\data\cropped-by-semantic-tag\2612.png
2613,header,..\..\..\data\cropped-by-semantic-tag\2613.png
2614,header,..\..\..\data\cropped-by-semantic-tag\2614.png
2615,a,..\..\..\data\cropped-by-semantic-tag\2615.png
2616,footer,..\..\..\data\cropped-by-semantic-tag\2616.png
2617,a,..\..\..\data\cropped-by-semantic-tag\2617.png
2618,a,..\..\..\data\cropped-by-semantic-tag\2618.png
2619,header,..\..\..\data\cropped-by-semantic-tag\2619.png
2620,input,..\..\..\data\cropped-by-semantic-tag\2620.png
2621,form,..\..\..\data\cropped-by-semantic-tag\2621.png
2622,input,..\..\..\data\cropped-by-semantic-tag\2622.png
2623,input,..\..\..\data\cropped-by-semantic-tag\2623.png
2624,header,..\..\..\data\cropped-by-semantic-tag\2624.png
2625,h1,..\..\..\data\cropped-by-semantic-tag\2625.png
2626,input,..\..\..\data\cropped-by-semantic-tag\2626.png
2627,form,..\..\..\data\cropped-by-semantic-tag\2627.png
2628,input,..\..\..\data\cropped-by-semantic-tag\2628.png
2629,input,..\..\..\data\cropped-by-semantic-tag\2629.png
2630,input,..\..\..\data\cropped-by-semantic-tag\2630.png
2631,input,..\..\..\data\cropped-by-semantic-tag\2631.png
2632,input,..\..\..\data\cropped-by-semantic-tag\2632.png
2633,button,..\..\..\data\cropped-by-semantic-tag\2633.png
2634,h2,..\..\..\data\cropped-by-semantic-tag\2634.png
2635,h3,..\..\..\data\cropped-by-semantic-tag\2635.png
2636,h3,..\..\..\data\cropped-by-semantic-tag\2636.png
2637,h3,..\..\..\data\cropped-by-semantic-tag\2637.png
2638,a,..\..\..\data\cropped-by-semantic-tag\2638.png
2639,button,..\..\..\data\cropped-by-semantic-tag\2639.png
2640,header,..\..\..\data\cropped-by-semantic-tag\2640.png
2641,input,..\..\..\data\cropped-by-semantic-tag\2641.png
2642,form,..\..\..\data\cropped-by-semantic-tag\2642.png
2643,input,..\..\..\data\cropped-by-semantic-tag\2643.png
2644,input,..\..\..\data\cropped-by-semantic-tag\2644.png
2645,header,..\..\..\data\cropped-by-semantic-tag\2645.png
2646,h1,..\..\..\data\cropped-by-semantic-tag\2646.png
2647,input,..\..\..\data\cropped-by-semantic-tag\2647.png
2648,form,..\..\..\data\cropped-by-semantic-tag\2648.png
2649,input,..\..\..\data\cropped-by-semantic-tag\2649.png
2650,input,..\..\..\data\cropped-by-semantic-tag\2650.png
2651,input,..\..\..\data\cropped-by-semantic-tag\2651.png
2652,button,..\..\..\data\cropped-by-semantic-tag\2652.png
2653,button,..\..\..\data\cropped-by-semantic-tag\2653.png
2654,header,..\..\..\data\cropped-by-semantic-tag\2654.png
2655,input,..\..\..\data\cropped-by-semantic-tag\2655.png
2656,form,..\..\..\data\cropped-by-semantic-tag\2656.png
2657,input,..\..\..\data\cropped-by-semantic-tag\2657.png
2658,input,..\..\..\data\cropped-by-semantic-tag\2658.png
2659,input,..\..\..\data\cropped-by-semantic-tag\2659.png
2660,input,..\..\..\data\cropped-by-semantic-tag\2660.png
2661,form,..\..\..\data\cropped-by-semantic-tag\2661.png
2662,input,..\..\..\data\cropped-by-semantic-tag\2662.png
2663,input,..\..\..\data\cropped-by-semantic-tag\2663.png
2664,a,..\..\..\data\cropped-by-semantic-tag\2664.png
2665,a,..\..\..\data\cropped-by-semantic-tag\2665.png
2666,h3,..\..\..\data\cropped-by-semantic-tag\2666.png
2667,h3,..\..\..\data\cropped-by-semantic-tag\2667.png
2668,h3,..\..\..\data\cropped-by-semantic-tag\2668.png
2669,h3,..\..\..\data\cropped-by-semantic-tag\2669.png
2670,form,..\..\..\data\cropped-by-semantic-tag\2670.png
2671,input,..\..\..\data\cropped-by-semantic-tag\2671.png
2672,input,..\..\..\data\cropped-by-semantic-tag\2672.png
2673,form,..\..\..\data\cropped-by-semantic-tag\2673.png
2674,input,..\..\..\data\cropped-by-semantic-tag\2674.png
2675,input,..\..\..\data\cropped-by-semantic-tag\2675.png
2676,button,..\..\..\data\cropped-by-semantic-tag\2676.png
2677,a,..\..\..\data\cropped-by-semantic-tag\2677.png
2678,a,..\..\..\data\cropped-by-semantic-tag\2678.png
2679,a,..\..\..\data\cropped-by-semantic-tag\2679.png
2680,a,..\..\..\data\cropped-by-semantic-tag\2680.png
2681,a,..\..\..\data\cropped-by-semantic-tag\2681.png
2682,a,..\..\..\data\cropped-by-semantic-tag\2682.png
2683,a,..\..\..\data\cropped-by-semantic-tag\2683.png
2684,a,..\..\..\data\cropped-by-semantic-tag\2684.png
2685,a,..\..\..\data\cropped-by-semantic-tag\2685.png
2686,a,..\..\..\data\cropped-by-semantic-tag\2686.png
2687,a,..\..\..\data\cropped-by-semantic-tag\2687.png
2688,a,..\..\..\data\cropped-by-semantic-tag\2688.png
2689,a,..\..\..\data\cropped-by-semantic-tag\2689.png
2690,a,..\..\..\data\cropped-by-semantic-tag\2690.png
2691,a,..\..\..\data\cropped-by-semantic-tag\2691.png
2692,a,..\..\..\data\cropped-by-semantic-tag\2692.png
2693,a,..\..\..\data\cropped-by-semantic-tag\2693.png
2694,button,..\..\..\data\cropped-by-semantic-tag\2694.png
2695,header,..\..\..\data\cropped-by-semantic-tag\2695.png
2696,input,..\..\..\data\cropped-by-semantic-tag\2696.png
2697,form,..\..\..\data\cropped-by-semantic-tag\2697.png
2698,input,..\..\..\data\cropped-by-semantic-tag\2698.png
2699,a,..\..\..\data\cropped-by-semantic-tag\2699.png
2700,input,..\..\..\data\cropped-by-semantic-tag\2700.png
2701,input,..\..\..\data\cropped-by-semantic-tag\2701.png
2702,input,..\..\..\data\cropped-by-semantic-tag\2702.png
2703,form,..\..\..\data\cropped-by-semantic-tag\2703.png
2704,input,..\..\..\data\cropped-by-semantic-tag\2704.png
2705,input,..\..\..\data\cropped-by-semantic-tag\2705.png
2706,a,..\..\..\data\cropped-by-semantic-tag\2706.png
2707,button,..\..\..\data\cropped-by-semantic-tag\2707.png
2708,header,..\..\..\data\cropped-by-semantic-tag\2708.png
2709,input,..\..\..\data\cropped-by-semantic-tag\2709.png
2710,form,..\..\..\data\cropped-by-semantic-tag\2710.png
2711,input,..\..\..\data\cropped-by-semantic-tag\2711.png
2712,input,..\..\..\data\cropped-by-semantic-tag\2712.png
2713,input,..\..\..\data\cropped-by-semantic-tag\2713.png
2714,h1,..\..\..\data\cropped-by-semantic-tag\2714.png
2715,h2,..\..\..\data\cropped-by-semantic-tag\2715.png
2716,a,..\..\..\data\cropped-by-semantic-tag\2716.png
2717,h2,..\..\..\data\cropped-by-semantic-tag\2717.png
2718,a,..\..\..\data\cropped-by-semantic-tag\2718.png
2719,h2,..\..\..\data\cropped-by-semantic-tag\2719.png
2720,h2,..\..\..\data\cropped-by-semantic-tag\2720.png
2721,a,..\..\..\data\cropped-by-semantic-tag\2721.png
2722,a,..\..\..\data\cropped-by-semantic-tag\2722.png
2723,a,..\..\..\data\cropped-by-semantic-tag\2723.png
2724,a,..\..\..\data\cropped-by-semantic-tag\2724.png
2725,h2,..\..\..\data\cropped-by-semantic-tag\2725.png
2726,h2,..\..\..\data\cropped-by-semantic-tag\2726.png
2727,a,..\..\..\data\cropped-by-semantic-tag\2727.png
2728,h2,..\..\..\data\cropped-by-semantic-tag\2728.png
2729,h2,..\..\..\data\cropped-by-semantic-tag\2729.png
2730,a,..\..\..\data\cropped-by-semantic-tag\2730.png
2731,input,..\..\..\data\cropped-by-semantic-tag\2731.png
2732,button,..\..\..\data\cropped-by-semantic-tag\2732.png
2733,header,..\..\..\data\cropped-by-semantic-tag\2733.png
2734,input,..\..\..\data\cropped-by-semantic-tag\2734.png
2735,form,..\..\..\data\cropped-by-semantic-tag\2735.png
2736,input,..\..\..\data\cropped-by-semantic-tag\2736.png
2737,input,..\..\..\data\cropped-by-semantic-tag\2737.png
2738,input,..\..\..\data\cropped-by-semantic-tag\2738.png
2739,input,..\..\..\data\cropped-by-semantic-tag\2739.png
2740,h2,..\..\..\data\cropped-by-semantic-tag\2740.png
2741,a,..\..\..\data\cropped-by-semantic-tag\2741.png
2742,a,..\..\..\data\cropped-by-semantic-tag\2742.png
2743,a,..\..\..\data\cropped-by-semantic-tag\2743.png
2744,a,..\..\..\data\cropped-by-semantic-tag\2744.png
2745,a,..\..\..\data\cropped-by-semantic-tag\2745.png
2746,a,..\..\..\data\cropped-by-semantic-tag\2746.png
2747,a,..\..\..\data\cropped-by-semantic-tag\2747.png
2748,a,..\..\..\data\cropped-by-semantic-tag\2748.png
2749,a,..\..\..\data\cropped-by-semantic-tag\2749.png
2750,a,..\..\..\data\cropped-by-semantic-tag\2750.png
2751,a,..\..\..\data\cropped-by-semantic-tag\2751.png
2752,a,..\..\..\data\cropped-by-semantic-tag\2752.png
2753,a,..\..\..\data\cropped-by-semantic-tag\2753.png
2754,a,..\..\..\data\cropped-by-semantic-tag\2754.png
2755,a,..\..\..\data\cropped-by-semantic-tag\2755.png
2756,a,..\..\..\data\cropped-by-semantic-tag\2756.png
2757,a,..\..\..\data\cropped-by-semantic-tag\2757.png
2758,a,..\..\..\data\cropped-by-semantic-tag\2758.png
2759,a,..\..\..\data\cropped-by-semantic-tag\2759.png
2760,a,..\..\..\data\cropped-by-semantic-tag\2760.png
2761,a,..\..\..\data\cropped-by-semantic-tag\2761.png
2762,a,..\..\..\data\cropped-by-semantic-tag\2762.png
2763,a,..\..\..\data\cropped-by-semantic-tag\2763.png
2764,a,..\..\..\data\cropped-by-semantic-tag\2764.png
2765,button,..\..\..\data\cropped-by-semantic-tag\2765.png
2766,h2,..\..\..\data\cropped-by-semantic-tag\2766.png
2767,h3,..\..\..\data\cropped-by-semantic-tag\2767.png
2768,h3,..\..\..\data\cropped-by-semantic-tag\2768.png
2769,a,..\..\..\data\cropped-by-semantic-tag\2769.png
2770,h3,..\..\..\data\cropped-by-semantic-tag\2770.png
2771,h3,..\..\..\data\cropped-by-semantic-tag\2771.png
2772,button,..\..\..\data\cropped-by-semantic-tag\2772.png
2773,h2,..\..\..\data\cropped-by-semantic-tag\2773.png
2774,h3,..\..\..\data\cropped-by-semantic-tag\2774.png
2775,a,..\..\..\data\cropped-by-semantic-tag\2775.png
2776,h3,..\..\..\data\cropped-by-semantic-tag\2776.png
2777,button,..\..\..\data\cropped-by-semantic-tag\2777.png
2778,h2,..\..\..\data\cropped-by-semantic-tag\2778.png
2779,h3,..\..\..\data\cropped-by-semantic-tag\2779.png
2780,h3,..\..\..\data\cropped-by-semantic-tag\2780.png
2781,button,..\..\..\data\cropped-by-semantic-tag\2781.png
2782,h2,..\..\..\data\cropped-by-semantic-tag\2782.png
2783,button,..\..\..\data\cropped-by-semantic-tag\2783.png
2784,h2,..\..\..\data\cropped-by-semantic-tag\2784.png
2785,h3,..\..\..\data\cropped-by-semantic-tag\2785.png
2786,a,..\..\..\data\cropped-by-semantic-tag\2786.png
2787,h3,..\..\..\data\cropped-by-semantic-tag\2787.png
2788,button,..\..\..\data\cropped-by-semantic-tag\2788.png
2789,h2,..\..\..\data\cropped-by-semantic-tag\2789.png
2790,h3,..\..\..\data\cropped-by-semantic-tag\2790.png
2791,h3,..\..\..\data\cropped-by-semantic-tag\2791.png
2792,a,..\..\..\data\cropped-by-semantic-tag\2792.png
2793,h3,..\..\..\data\cropped-by-semantic-tag\2793.png
2794,h3,..\..\..\data\cropped-by-semantic-tag\2794.png
2795,a,..\..\..\data\cropped-by-semantic-tag\2795.png
2796,h3,..\..\..\data\cropped-by-semantic-tag\2796.png
2797,h3,..\..\..\data\cropped-by-semantic-tag\2797.png
2798,button,..\..\..\data\cropped-by-semantic-tag\2798.png
2799,h2,..\..\..\data\cropped-by-semantic-tag\2799.png
2800,a,..\..\..\data\cropped-by-semantic-tag\2800.png
2801,h3,..\..\..\data\cropped-by-semantic-tag\2801.png
2802,h3,..\..\..\data\cropped-by-semantic-tag\2802.png
2803,h3,..\..\..\data\cropped-by-semantic-tag\2803.png
2804,a,..\..\..\data\cropped-by-semantic-tag\2804.png
2805,h3,..\..\..\data\cropped-by-semantic-tag\2805.png
2806,h3,..\..\..\data\cropped-by-semantic-tag\2806.png
2807,button,..\..\..\data\cropped-by-semantic-tag\2807.png
2808,h3,..\..\..\data\cropped-by-semantic-tag\2808.png
2809,h3,..\..\..\data\cropped-by-semantic-tag\2809.png
2810,a,..\..\..\data\cropped-by-semantic-tag\2810.png
2811,button,..\..\..\data\cropped-by-semantic-tag\2811.png
2812,a,..\..\..\data\cropped-by-semantic-tag\2812.png
2813,a,..\..\..\data\cropped-by-semantic-tag\2813.png
2814,button,..\..\..\data\cropped-by-semantic-tag\2814.png
2815,header,..\..\..\data\cropped-by-semantic-tag\2815.png
2816,input,..\..\..\data\cropped-by-semantic-tag\2816.png
2817,form,..\..\..\data\cropped-by-semantic-tag\2817.png
2818,input,..\..\..\data\cropped-by-semantic-tag\2818.png
2819,input,..\..\..\data\cropped-by-semantic-tag\2819.png
2820,header,..\..\..\data\cropped-by-semantic-tag\2820.png
2821,h1,..\..\..\data\cropped-by-semantic-tag\2821.png
2822,input,..\..\..\data\cropped-by-semantic-tag\2822.png
2823,form,..\..\..\data\cropped-by-semantic-tag\2823.png
2824,button,..\..\..\data\cropped-by-semantic-tag\2824.png
2825,header,..\..\..\data\cropped-by-semantic-tag\2825.png
2826,input,..\..\..\data\cropped-by-semantic-tag\2826.png
2827,form,..\..\..\data\cropped-by-semantic-tag\2827.png
2828,input,..\..\..\data\cropped-by-semantic-tag\2828.png
2829,a,..\..\..\data\cropped-by-semantic-tag\2829.png
2830,input,..\..\..\data\cropped-by-semantic-tag\2830.png
2831,input,..\..\..\data\cropped-by-semantic-tag\2831.png
2832,input,..\..\..\data\cropped-by-semantic-tag\2832.png
2833,h3,..\..\..\data\cropped-by-semantic-tag\2833.png
2834,button,..\..\..\data\cropped-by-semantic-tag\2834.png
2835,header,..\..\..\data\cropped-by-semantic-tag\2835.png
2836,input,..\..\..\data\cropped-by-semantic-tag\2836.png
2837,form,..\..\..\data\cropped-by-semantic-tag\2837.png
2838,input,..\..\..\data\cropped-by-semantic-tag\2838.png
2839,input,..\..\..\data\cropped-by-semantic-tag\2839.png
2840,h2,..\..\..\data\cropped-by-semantic-tag\2840.png
2841,button,..\..\..\data\cropped-by-semantic-tag\2841.png
2842,input,..\..\..\data\cropped-by-semantic-tag\2842.png
2843,input,..\..\..\data\cropped-by-semantic-tag\2843.png
2844,a,..\..\..\data\cropped-by-semantic-tag\2844.png
2845,a,..\..\..\data\cropped-by-semantic-tag\2845.png
2846,h2,..\..\..\data\cropped-by-semantic-tag\2846.png
2847,a,..\..\..\data\cropped-by-semantic-tag\2847.png
2848,a,..\..\..\data\cropped-by-semantic-tag\2848.png
2849,button,..\..\..\data\cropped-by-semantic-tag\2849.png
2850,header,..\..\..\data\cropped-by-semantic-tag\2850.png
2851,input,..\..\..\data\cropped-by-semantic-tag\2851.png
2852,form,..\..\..\data\cropped-by-semantic-tag\2852.png
2853,input,..\..\..\data\cropped-by-semantic-tag\2853.png
2854,a,..\..\..\data\cropped-by-semantic-tag\2854.png
2855,input,..\..\..\data\cropped-by-semantic-tag\2855.png
2856,header,..\..\..\data\cropped-by-semantic-tag\2856.png
2857,h1,..\..\..\data\cropped-by-semantic-tag\2857.png
2858,input,..\..\..\data\cropped-by-semantic-tag\2858.png
2859,input,..\..\..\data\cropped-by-semantic-tag\2859.png
2860,button,..\..\..\data\cropped-by-semantic-tag\2860.png
2861,h4,..\..\..\data\cropped-by-semantic-tag\2861.png
2862,a,..\..\..\data\cropped-by-semantic-tag\2862.png
2863,a,..\..\..\data\cropped-by-semantic-tag\2863.png
2864,a,..\..\..\data\cropped-by-semantic-tag\2864.png
2865,a,..\..\..\data\cropped-by-semantic-tag\2865.png
2866,a,..\..\..\data\cropped-by-semantic-tag\2866.png
2867,a,..\..\..\data\cropped-by-semantic-tag\2867.png
2868,a,..\..\..\data\cropped-by-semantic-tag\2868.png
2869,a,..\..\..\data\cropped-by-semantic-tag\2869.png
2870,a,..\..\..\data\cropped-by-semantic-tag\2870.png
2871,a,..\..\..\data\cropped-by-semantic-tag\2871.png
2872,a,..\..\..\data\cropped-by-semantic-tag\2872.png
2873,a,..\..\..\data\cropped-by-semantic-tag\2873.png
2874,a,..\..\..\data\cropped-by-semantic-tag\2874.png
2875,a,..\..\..\data\cropped-by-semantic-tag\2875.png
2876,a,..\..\..\data\cropped-by-semantic-tag\2876.png
2877,a,..\..\..\data\cropped-by-semantic-tag\2877.png
2878,a,..\..\..\data\cropped-by-semantic-tag\2878.png
2879,a,..\..\..\data\cropped-by-semantic-tag\2879.png
2880,a,..\..\..\data\cropped-by-semantic-tag\2880.png
2881,a,..\..\..\data\cropped-by-semantic-tag\2881.png
2882,a,..\..\..\data\cropped-by-semantic-tag\2882.png
2883,a,..\..\..\data\cropped-by-semantic-tag\2883.png
2884,a,..\..\..\data\cropped-by-semantic-tag\2884.png
2885,button,..\..\..\data\cropped-by-semantic-tag\2885.png
2886,header,..\..\..\data\cropped-by-semantic-tag\2886.png
2887,input,..\..\..\data\cropped-by-semantic-tag\2887.png
2888,form,..\..\..\data\cropped-by-semantic-tag\2888.png
2889,input,..\..\..\data\cropped-by-semantic-tag\2889.png
2890,input,..\..\..\data\cropped-by-semantic-tag\2890.png
2891,header,..\..\..\data\cropped-by-semantic-tag\2891.png
2892,h1,..\..\..\data\cropped-by-semantic-tag\2892.png
2893,input,..\..\..\data\cropped-by-semantic-tag\2893.png
2894,form,..\..\..\data\cropped-by-semantic-tag\2894.png
2895,input,..\..\..\data\cropped-by-semantic-tag\2895.png
2896,button,..\..\..\data\cropped-by-semantic-tag\2896.png
2897,button,..\..\..\data\cropped-by-semantic-tag\2897.png
2898,header,..\..\..\data\cropped-by-semantic-tag\2898.png
2899,input,..\..\..\data\cropped-by-semantic-tag\2899.png
2900,form,..\..\..\data\cropped-by-semantic-tag\2900.png
2901,input,..\..\..\data\cropped-by-semantic-tag\2901.png
2902,input,..\..\..\data\cropped-by-semantic-tag\2902.png
2903,input,..\..\..\data\cropped-by-semantic-tag\2903.png
2904,input,..\..\..\data\cropped-by-semantic-tag\2904.png
2905,a,..\..\..\data\cropped-by-semantic-tag\2905.png
2906,a,..\..\..\data\cropped-by-semantic-tag\2906.png
2907,a,..\..\..\data\cropped-by-semantic-tag\2907.png
2908,button,..\..\..\data\cropped-by-semantic-tag\2908.png
2909,button,..\..\..\data\cropped-by-semantic-tag\2909.png
2910,a,..\..\..\data\cropped-by-semantic-tag\2910.png
2911,button,..\..\..\data\cropped-by-semantic-tag\2911.png
2912,header,..\..\..\data\cropped-by-semantic-tag\2912.png
2913,input,..\..\..\data\cropped-by-semantic-tag\2913.png
2914,form,..\..\..\data\cropped-by-semantic-tag\2914.png
2915,input,..\..\..\data\cropped-by-semantic-tag\2915.png
2916,a,..\..\..\data\cropped-by-semantic-tag\2916.png
2917,input,..\..\..\data\cropped-by-semantic-tag\2917.png
2918,input,..\..\..\data\cropped-by-semantic-tag\2918.png
2919,input,..\..\..\data\cropped-by-semantic-tag\2919.png
2920,a,..\..\..\data\cropped-by-semantic-tag\2920.png
2921,a,..\..\..\data\cropped-by-semantic-tag\2921.png
2922,h2,..\..\..\data\cropped-by-semantic-tag\2922.png
2923,h2,..\..\..\data\cropped-by-semantic-tag\2923.png
2924,h2,..\..\..\data\cropped-by-semantic-tag\2924.png
2925,a,..\..\..\data\cropped-by-semantic-tag\2925.png
